task_name,feedback_loop,directive,task_iteration,validation,learning,filtered
"compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",0.0,0.4848484848484848,0.0,0.0,0.0,0.5151515151515151
"compute financial fees, interest, and service charges.",0.0,0.3818181818181818,0.0,0.0,0.0,0.6181818181818182
compute impedance of wires from poles to houses to determine additional resistance needed for reducing signals to desired levels.,0.0,0.0,0.0,0.0,0.6071428571428571,0.3928571428571428
"compute layout dimensions, and determine and mark reference points on metal stock or workpieces for further processing, such as welding and assembly.",0.0,0.0,0.0,0.0,0.0,1.0
"compute moisture or salt content, percentages of ingredients, formulas, or other product factors, using mathematical and chemical procedures.",0.0821791320406278,0.3610341643582641,0.1449676823638042,0.0664819944598338,0.3167128347183748,0.0286241920590951
"compute or estimate cash, payroll, transportation, personnel, or storage requirements.",0.0,0.0,0.0,0.0,0.0,1.0
compute or record photonic test data.,0.0,0.3333333333333333,0.2361111111111111,0.0,0.2777777777777778,0.1527777777777778
"compute prices for services and receive payment, or provide supervisors with billing information.",0.0583333333333333,0.425,0.2444444444444444,0.0555555555555555,0.1861111111111111,0.0305555555555555
compute total charges for merchandise or services and shipping charges.,0.0,0.0,0.0,0.0,0.0,1.0
"compute wages and deductions, and enter data into computers.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct and score oral, visual, written, or performance tests to determine applicant qualifications and notify applicants of their scores.",0.0,0.7083333333333334,0.0,0.0,0.0,0.2916666666666667
"conduct applied research aimed at improvements in areas such as disease testing, crop quality, pharmaceuticals, and the harnessing of microbes to recycle waste.",0.0,0.4090909090909091,0.0,0.0,0.4545454545454545,0.1363636363636363
"conduct chemical analyses of substances such as acids, alcohols, and enzymes.",0.0,0.1812080536912751,0.0,0.0,0.6912751677852349,0.1275167785234899
"conduct chemical or physical laboratory tests to assist scientists in making qualitative or quantitative analyses of solids, liquids, or gaseous materials.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct classes, workshops, and demonstrations to teach principles, techniques, or methods in subjects, such as basic english language skills, life skills, and workforce entry skills.",0.0,0.3441558441558441,0.1363636363636363,0.0,0.3928571428571428,0.1266233766233766
"conduct classes, workshops, and demonstrations, and provide individual instruction to teach topics and skills such as cooking, dancing, writing, physical fitness, photography, personal finance, and flying.",0.0,0.3364197530864197,0.1316872427983539,0.0,0.4125514403292181,0.1193415637860082
"conduct clinical research on topics such as maternal or infant health care, contraceptive methods, breastfeeding, and gynecological care.",0.0,0.3538461538461538,0.3384615384615385,0.0,0.2615384615384615,0.0461538461538461
"conduct demonstrations to teach such skills as sports, dancing, and handicrafts.",0.0,0.3875,0.0,0.0,0.3625,0.25
conduct educational programs that provide farmers or farm cooperative members with information that can help them improve agricultural productivity.,0.0,0.4014598540145985,0.3065693430656934,0.0,0.2262773722627737,0.0656934306569343
conduct experimental or virtual studies to investigate characteristics and processing principles of potential microelectromechanical systems (mems) technology.,0.0,0.1390728476821192,0.1324503311258278,0.0,0.5761589403973509,0.152317880794702
"conduct fact-finding or mediation sessions among government units, landowners, or other agencies to resolve disputes.",0.0,0.0,0.0,0.0,0.0,1.0
conduct family medical studies to evaluate the genetic basis for traits or diseases.,0.0,0.0,0.0,0.0,0.0,1.0
"conduct field surveys or study maps, graphs, diagrams, or other data to identify and correct power system problems.",0.0,0.1752577319587628,0.1752577319587628,0.0,0.5154639175257731,0.134020618556701
conduct financial modeling for online marketing programs or web site revenue forecasting.,0.2631578947368421,0.4078947368421052,0.2236842105263158,0.0,0.0,0.1052631578947368
"conduct historical research as a basis for the identification, conservation, and reconstruction of historic places and materials.",0.0,0.2136752136752136,0.358974358974359,0.0,0.3247863247863248,0.1025641025641025
"conduct historical research, and publish or present findings and theories.",0.0,0.0981595092024539,0.0,0.0,0.8098159509202454,0.0920245398773006
"conduct in-depth investigations of suspicious financial activity, such as suspected money-laundering efforts.",0.0,0.0,0.0,0.0,0.7727272727272727,0.2272727272727272
conduct internet-based and library research.,0.0,0.2695652173913043,0.2,0.0,0.4,0.1304347826086956
"conduct logical analyses of business, scientific, engineering, and other technical problems, formulating mathematical models of problems for solution by computers.",0.0926152590779273,0.1916224670202638,0.2018223854209166,0.048687610499116,0.4470284237726098,0.0182238542091663
"conduct market research analysis to identify search query trends, real-time search and news media activity, popular social media topics, electronic commerce trends, market opportunities, or competitor performance.",0.0,0.0,0.0,0.0,0.0,1.0
conduct market research and analyze industry trends.,0.0,0.3680981595092024,0.3680981595092024,0.0,0.2147239263803681,0.0490797546012269
conduct materials test and analysis using tools and equipment and applying engineering knowledge.,0.1020282728948985,0.2046711739397664,0.1782421634910879,0.0657652120467117,0.4308543331284573,0.018438844499078
"conduct meteorological research into the processes or determinants of atmospheric phenomena, weather, or climate.",0.0,0.0,0.0,0.0,0.5,0.5
"conduct nutritional assessments of individuals, including obtaining and evaluating individuals' dietary histories, to plan nutritional programs.",0.0,0.3636363636363636,0.0,0.0,0.303030303030303,0.3333333333333333
"conduct office automation feasibility studies, including workflow analysis, space design, or cost comparison analysis.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct online marketing initiatives, such as paid ad placement, affiliate programs, sponsorship programs, email promotions, or viral marketing campaigns on social media web sites.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or direct research on hearing or balance topics and report findings to help in the development of procedures, technology, or treatments.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",0.0,0.0,0.0,0.0,0.0,1.0
"conduct or oversee collection of corporate intelligence to avoid fraud, financial crime, cyber-attack, terrorism, and infrastructure failure.",0.0,0.0,0.0,0.0,0.0,1.0
conduct or support research and apply research findings to practice.,0.0,0.2068965517241379,0.2528735632183908,0.0,0.425287356321839,0.1149425287356321
conduct own research in field of expertise.,0.0,0.0,0.0,0.0,0.0,1.0
conduct presentations on research findings for clients and at research meetings.,0.0,0.0,0.0,0.0,0.6216216216216216,0.3783783783783784
conduct quality analyses of data inputs and resulting analyses or predictions.,0.0,0.3291139240506329,0.0,0.2658227848101265,0.2531645569620253,0.1518987341772152
conduct reference or background checks on job applicants.,0.0,0.0,0.0,0.0,0.0,1.0
"conduct reference searches, using printed materials and in-house and online databases.",0.0,0.2085020242914979,0.1032388663967611,0.0,0.6153846153846154,0.0728744939271255
conduct research and present scientific findings.,0.0,0.3770491803278688,0.0,0.0,0.360655737704918,0.2622950819672131
"conduct research in a particular field of knowledge and present findings in professional journals, books, electronic media, or at professional conferences.",0.0,0.2178217821782178,0.1336633663366336,0.0,0.6138613861386139,0.0346534653465346
"conduct research in a particular field of knowledge and publish findings in books, professional journals, or electronic media.",0.0186335403726708,0.1913043478260869,0.1378881987577639,0.0186335403726708,0.6198757763975156,0.0136645962732919
"conduct research in a particular field of knowledge and publish findings in professional journals, books, or electronic media.",0.0,0.1688172043010752,0.1516129032258064,0.0193548387096774,0.632258064516129,0.0279569892473118
"conduct research in a particular field of knowledge and publish findings in scholarly journals, books, or electronic media.",0.0,0.1902071563088512,0.135593220338983,0.0,0.6421845574387948,0.032015065913371
"conduct research on consumer opinions and marketing strategies, collaborating with marketing professionals, statisticians, pollsters, and other professionals.",0.0,0.3103448275862069,0.4827586206896552,0.0,0.0,0.2068965517241379
conduct research on economic issues and disseminate research findings through technical reports or scientific articles in journals.,0.0,0.0,0.1509433962264151,0.0,0.6415094339622641,0.2075471698113207
conduct research on new photonics technologies.,0.0,0.0,0.2222222222222222,0.0,0.5666666666666667,0.2111111111111111
conduct research on robotic technology to create new robotic systems or system capabilities.,0.0,0.0,0.0,0.0,0.0,1.0
conduct research or collect data on renewable or alternative energy systems or technologies such as solar thermal and photovoltaic energy.,0.0,0.0,0.0,0.0,0.0,1.0
conduct research or provide instruction on subject matter related to athletic training or sports medicine.,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857
"conduct research related to a range of nanotechnology topics, such as packaging, heat transfer, fluorescence detection, nanoparticle dispersion, hybrid systems, liquid systems, nanocomposites, nanofabrication, optoelectronics, or nanolithography.",0.0,0.0,0.0,0.0,0.0,1.0
